time,EMG1,EMG2,EMG3,flow,volume,poes,pgas,pdi
3.053,0.00082293,0.0058558,-0.00092251,0.66652,0.87069,-10.2,13.685,23.885
3.054,-0.028587,-0.0095909,-0.013651,0.66791,0.87001,-10.182,13.683,23.864
3.055,0.0018649,-0.0062016,-0.024093,0.66929,0.86933,-10.163,13.681,23.844
3.056,0.0023448,-0.042029,0.030538,0.67066,0.86865,-10.145,13.679,23.824
3.057,0.00067082,0.0062755,-0.013493,0.67204,0.86796,-10.127,13.677,23.804
3.058,-0.0041813,-0.0028511,-0.00088679,0.67341,0.86728,-10.109,13.675,23.784
3.059,-0.018856,-0.0057632,-0.017203,0.67478,0.86659,-10.09,13.673,23.763
3.06,0.033589,-0.019979,-0.019282,0.67615,0.8659,-10.072,13.671,23.743
3.061,-0.017914,0.020999,-0.013258,0.67752,0.86521,-10.054,13.669,23.722
3.062,0.016168,0.040892,-0.012004,0.67888,0.86452,-10.035,13.667,23.702
3.063,-0.0032316,-0.041182,-0.039922,0.68024,0.86383,-10.017,13.664,23.681
3.064,0.012758,0.036677,-0.035024,0.6816,0.86313,-9.9984,13.662,23.661
3.065,0.0066024,0.017015,-0.011505,0.68296,0.86244,-9.98,13.66,23.64
3.066,-0.032352,0.014097,-0.034069,0.68431,0.86174,-9.9616,13.658,23.619
3.067,-0.0092882,0.00020642,0.0065718,0.68566,0.86104,-9.9432,13.655,23.599
3.068,0.026712,-0.029876,0.0026333,0.68701,0.86034,-9.9249,13.653,23.578
3.069,-0.028631,0.0022463,-0.004874,0.68836,0.85964,-9.9065,13.651,23.557
3.07,0.017497,0.044599,0.043759,0.6897,0.85894,-9.8881,13.649,23.537
3.071,0.018421,-0.038628,0.0015653,0.69105,0.85823,-9.8697,13.646,23.516
3.072,-0.0031761,-0.036593,0.051414,0.69239,0.85753,-9.8513,13.644,23.495
3.073,-0.019769,0.050243,0.0030053,0.69372,0.85682,-9.833,13.642,23.475
3.074,0.037423,0.012011,0.020906,0.69506,0.85611,-9.8146,13.639,23.454
3.075,0.034546,-0.0084284,0.02358,0.69639,0.85541,-9.7963,13.637,23.433
3.076,-0.0099543,0.010238,0.013619,0.69772,0.85469,-9.7781,13.635,23.413
3.077,0.0001754,-0.020445,-0.029143,0.69904,0.85398,-9.7598,13.632,23.392
3.078,0.016964,0.052755,0.042417,0.70037,0.85327,-9.7416,13.63,23.372
3.079,-0.0066624,0.024636,0.01295,0.70169,0.85256,-9.7235,13.628,23.351
3.08,-0.0051037,-0.0076295,0.010375,0.70301,0.85184,-9.7053,13.625,23.331
3.081,0.0017755,0.0082454,0.033947,0.70433,0.85112,-9.6872,13.623,23.31
3.082,0.011383,0.020132,0.015538,0.70564,0.8504,-9.6692,13.621,23.29
3.083,-0.0028849,0.045555,0.069597,0.70695,0.84968,-9.6512,13.618,23.27
3.084,-0.008109,-0.019879,-0.0040856,0.70826,0.84896,-9.6333,13.616,23.249
3.085,0.014494,0.0095211,0.047064,0.70957,0.84824,-9.6155,13.614,23.229
3.086,-0.001351,0.010975,0.012122,0.71087,0.84752,-9.5977,13.612,23.209
3.087,-0.0065474,-0.037659,0.0031172,0.71217,0.84679,-9.5801,13.609,23.189
3.088,0.046791,-0.012867,0.021385,0.71347,0.84607,-9.5625,13.607,23.17
3.089,-0.0096723,-0.00071519,-0.023818,0.71477,0.84534,-9.545,13.605,23.15
3.09,0.019703,-0.015847,-0.049103,0.71606,0.84461,-9.5277,13.603,23.13
3.091,0.01942,-0.0098338,-0.010021,0.71735,0.84388,-9.5104,13.6,23.111
3.092,-0.0025315,-0.042181,-0.0096703,0.71864,0.84315,-9.4932,13.598,23.091
3.093,0.02399,0.0061575,-0.054439,0.71993,0.84242,-9.4762,13.596,23.072
3.094,0.024726,0.012585,-0.032301,0.72121,0.84168,-9.4592,13.594,23.053
3.095,0.021689,-0.017069,0.0034476,0.72249,0.84095,-9.4424,13.591,23.034
3.096,-0.019621,0.013383,-0.0052353,0.72377,0.84021,-9.4258,13.589,23.015
3.097,0.0041092,-0.002345,-0.021859,0.72505,0.83947,-9.4093,13.587,22.996
3.098,-0.0053622,-0.013678,-0.022839,0.72632,0.83873,-9.393,13.584,22.977
3.099,-0.04329,0.0042613,-0.017414,0.72759,0.83799,-9.3768,13.582,22.959
3.1,-0.0090277,0.018109,0.0068331,0.72886,0.83725,-9.3608,13.58,22.941
3.101,-0.061912,0.012914,-0.0026978,0.73013,0.83651,-9.345,13.578,22.923
3.102,-0.045052,-0.012945,-0.0057419,0.73139,0.83577,-9.3294,13.575,22.905
3.103,0.0078013,-0.016062,0.0062792,0.73265,0.83502,-9.314,13.573,22.887
3.104,-0.050009,0.054864,-0.028754,0.73391,0.83427,-9.2988,13.571,22.87
3.105,-0.0045005,0.024819,0.0091959,0.73516,0.83353,-9.2838,13.569,22.853
3.106,-0.040595,-0.015274,0.007484,0.73642,0.83278,-9.269,13.567,22.836
3.107,0.018657,0.056658,-0.0056826,0.73767,0.83203,-9.2544,13.565,22.819
3.108,-0.0045605,-0.00137,-0.03032,0.73891,0.83127,-9.2401,13.563,22.803
3.109,-0.020223,-0.011133,-0.016824,0.74016,0.83052,-9.226,13.561,22.787
3.11,0.026996,0.014712,0.032057,0.7414,0.82977,-9.2121,13.559,22.771
3.111,0.00083993,-0.0019686,-0.035054,0.74264,0.82901,-9.1983,13.557,22.755
3.112,-0.014379,-0.034439,-0.01196,0.74388,0.82825,-9.1848,13.555,22.74
3.113,0.016515,-0.02275,0.02825,0.74511,0.8275,-9.1715,13.554,22.725
3.114,0.01923,-0.04654,0.0090855,0.74634,0.82674,-9.1583,13.552,22.711
3.115,0.010563,-0.014599,0.011812,0.74757,0.82598,-9.1454,13.551,22.696
3.116,0.0078866,0.031338,-0.0087552,0.7488,0.82522,-9.1327,13.549,22.682
3.117,0.037062,-0.054031,0.028623,0.75002,0.82445,-9.1202,13.548,22.668
3.118,-0.031804,-0.0098144,-0.0083718,0.75124,0.82369,-9.1079,13.547,22.655
3.119,0.02509,0.045821,0.015109,0.75246,0.82292,-9.0957,13.546,22.641
3.12,0.027129,-0.017267,-0.0039099,0.75367,0.82216,-9.0837,13.545,22.628
3.121,-0.024862,0.030162,0.0118,0.75489,0.82139,-9.072,13.544,22.616
3.122,0.00051034,0.0036313,0.01378,0.7561,0.82062,-9.0604,13.543,22.603
3.123,0.014626,-0.010338,-0.026245,0.7573,0.81985,-9.0489,13.542,22.591
3.124,-0.014989,0.017488,0.0067515,0.75851,0.81908,-9.0377,13.541,22.579
3.125,-0.036405,0.032954,0.029956,0.75971,0.81831,-9.0265,13.541,22.567
3.126,-0.00080862,-0.020298,-0.016096,0.76091,0.81753,-9.0156,13.54,22.556
3.127,0.0075877,-0.037161,-0.0095195,0.7621,0.81676,-9.0047,13.54,22.544
3.128,-0.029127,0.00070977,0.0050594,0.7633,0.81598,-8.994,13.539,22.533
3.129,-0.03551,0.0055986,0.025477,0.76449,0.81521,-8.9834,13.539,22.522
3.13,0.009906,-0.029974,-0.020748,0.76568,0.81443,-8.9729,13.539,22.512
3.131,-0.0018749,-0.020764,0.0022472,0.76686,0.81365,-8.9626,13.539,22.501
3.132,-0.030233,-0.022096,-0.011727,0.76804,0.81287,-8.9523,13.538,22.491
3.133,0.0015321,-0.010651,0.014216,0.76922,0.81208,-8.9421,13.538,22.48
3.134,0.033342,0.014502,-0.034045,0.7704,0.8113,-8.932,13.538,22.47
3.135,0.0014591,0.01188,0.023059,0.77158,0.81052,-8.922,13.538,22.46
3.136,0.045981,-0.0090483,-0.013532,0.77275,0.80973,-8.9121,13.538,22.45
3.137,0.0026151,-0.010411,-0.0072618,0.77392,0.80895,-8.9024,13.538,22.441
3.138,0.015355,0.033556,-0.037366,0.77508,0.80816,-8.8927,13.539,22.431
3.139,0.026227,-0.006355,-0.0073064,0.77625,0.80737,-8.8832,13.539,22.422
3.14,0.041737,0.0075701,0.02712,0.77741,0.80658,-8.8738,13.539,22.413
3.141,-0.00084246,-0.027053,-0.063462,0.77857,0.80579,-8.8645,13.539,22.404
3.142,-0.0020825,-0.020246,-0.0032431,0.77972,0.80499,-8.8553,13.54,22.395
3.143,0.030012,-0.0021142,-0.0062149,0.78087,0.8042,-8.8463,13.54,22.386
3.144,-0.013676,-0.021279,0.0062365,0.78202,0.80341,-8.8373,13.541,22.378
3.145,-0.026865,-0.014639,-0.045594,0.78317,0.80261,-8.8285,13.541,22.37
3.146,0.0034794,-0.0061345,0.011614,0.78431,0.80181,-8.8198,13.542,22.362
3.147,-0.031307,-0.016336,0.015946,0.78545,0.80101,-8.8112,13.543,22.354
3.148,-0.023393,-0.007578,-0.01486,0.78659,0.80021,-8.8028,13.543,22.346
3.149,0.00043684,0.028952,-0.013933,0.78773,0.79941,-8.7945,13.544,22.339
3.15,0.019814,0.017625,0.021887,0.78886,0.79861,-8.7863,13.545,22.331
3.151,-0.037284,0.010058,0.021921,0.78999,0.79781,-8.7783,13.546,22.324
3.152,0.0031242,0.018903,-0.0096667,0.79112,0.79701,-8.7704,13.547,22.317
3.153,0.045698,0.014576,0.033147,0.79224,0.7962,-8.7626,13.548,22.311
3.154,0.020023,0.024077,-0.002473,0.79336,0.79539,-8.755,13.549,22.304
3.155,-0.022508,0.0085028,-0.010923,0.79448,0.79459,-8.7476,13.55,22.298
3.156,0.031633,-0.013987,0.029435,0.7956,0.79378,-8.7404,13.552,22.292
3.157,-0.0067658,0.013534,0.0096344,0.79671,0.79297,-8.7333,13.553,22.286
3.158,0.0052694,-0.020979,0.0083669,0.79782,0.79216,-8.7264,13.554,22.281
3.159,-0.034852,-0.010491,0.01359,0.79893,0.79135,-8.7196,13.556,22.275
3.16,-0.02748,-0.0047482,-0.0073366,0.80003,0.79053,-8.7129,13.557,22.27
3.161,-0.018762,-0.034459,0.039616,0.80113,0.78972,-8.7064,13.558,22.265
3.162,-0.029425,-0.0023233,0.02601,0.80223,0.78891,-8.7001,13.56,22.26
3.163,-0.035955,-0.0014821,0.00043909,0.80333,0.78809,-8.6939,13.561,22.255
3.164,-0.021005,-0.024257,-0.0023198,0.80442,0.78727,-8.6878,13.563,22.251
3.165,0.016067,-0.010135,0.034067,0.80551,0.78645,-8.6819,13.564,22.246
3.166,-0.031039,-0.0050094,-0.023268,0.8066,0.78563,-8.6761,13.566,22.242
3.167,0.046405,-0.013316,-0.016553,0.80768,0.78481,-8.6704,13.568,22.238
3.168,-0.014684,0.0219,0.0066837,0.80876,0.78399,-8.6649,13.569,22.234
3.169,-0.0043262,0.0068735,0.014551,0.80984,0.78317,-8.6594,13.571,22.23
3.17,0.038619,0.014668,-0.026036,0.81092,0.78235,-8.6541,13.572,22.226
3.171,0.0060318,0.017898,0.015882,0.81199,0.78152,-8.6489,13.574,22.223
3.172,-0.0069452,0.0033041,-0.030755,0.81306,0.7807,-8.6438,13.576,22.219
3.173,-0.015502,0.018873,0.050402,0.81413,0.77987,-8.6388,13.577,22.216
3.174,0.0090846,0.024599,-0.026737,0.81519,0.77904,-8.6339,13.579,22.213
3.175,-0.044433,-0.02015,0.017381,0.81625,0.77821,-8.6292,13.581,22.21
3.176,0.00076368,-0.032437,-0.016846,0.81731,0.77738,-8.6245,13.582,22.207
3.177,-0.047277,0.022515,0.028809,0.81836,0.77655,-8.6199,13.584,22.204
3.178,-0.01389,0.0094617,-0.036076,0.81942,0.77572,-8.6155,13.586,22.201
3.179,-0.027916,-0.055292,0.031775,0.82047,0.77488,-8.6111,13.588,22.199
3.18,0.0098535,-0.012428,-0.0089907,0.82151,0.77405,-8.6068,13.589,22.196
3.181,0.022052,0.044125,-0.00011287,0.82256,0.77321,-8.6026,13.591,22.193
3.182,0.0014799,-0.045578,-0.010318,0.8236,0.77238,-8.5985,13.592,22.191
3.183,-0.0031901,0.030347,-0.029856,0.82463,0.77154,-8.5945,13.594,22.189
3.184,0.057272,0.024178,0.021916,0.82567,0.7707,-8.5906,13.596,22.186
3.185,0.021324,-0.0066634,-0.031756,0.8267,0.76986,-8.5868,13.597,22.184
3.186,0.0024818,0.011609,-0.031908,0.82773,0.76902,-8.583,13.598,22.182
3.187,0.016955,0.0028123,-0.0028056,0.82875,0.76818,-8.5793,13.6,22.179
3.188,0.0073367,0.020983,-0.032671,0.82978,0.76734,-8.5757,13.601,22.177
3.189,0.0035857,-0.015221,-0.031108,0.8308,0.76649,-8.5721,13.603,22.175
3.19,-0.0029829,0.00397,-0.038181,0.83181,0.76565,-8.5686,13.604,22.172
3.191,-0.024366,-0.0027518,-0.033111,0.83283,0.7648,-8.5651,13.605,22.17
3.192,-0.00065884,-0.020736,-0.0021328,0.83384,0.76396,-8.5616,13.606,22.168
3.193,0.016528,-0.031647,-0.024822,0.83485,0.76311,-8.5582,13.607,22.165
3.194,-0.031161,0.027259,-0.030867,0.83585,0.76226,-8.5549,13.608,22.163
3.195,0.0014426,-0.010169,0.035224,0.83685,0.76141,-8.5515,13.609,22.161
3.196,-0.029745,-0.022384,0.0024267,0.83785,0.76056,-8.5481,13.61,22.158
3.197,0.0092495,0.0036517,0.039154,0.83885,0.75971,-8.5448,13.611,22.155
3.198,0.015096,0.028998,-6.0773e-05,0.83984,0.75886,-8.5414,13.611,22.153
3.199,-0.020133,-0.019446,0.054782,0.84083,0.758,-8.5381,13.612,22.15
3.2,0.0093333,0.065887,0.02538,0.84182,0.75715,-8.5347,13.612,22.147
3.201,0.015554,0.016721,0.021174,0.8428,0.75629,-8.5313,13.612,22.144
3.202,0.011118,-0.010593,0.037007,0.84378,0.75544,-8.5279,13.613,22.141
3.203,0.00074654,0.0027254,0.0044096,0.84476,0.75458,-8.5244,13.613,22.137
3.204,0.030966,-8.9324e-05,0.01121,0.84574,0.75372,-8.521,13.613,22.134
3.205,-0.0073286,0.029657,0.029999,0.84671,0.75286,-8.5176,13.613,22.13
3.206,0.020555,-0.0026354,0.012494,0.84768,0.752,-8.5142,13.613,22.127
3.207,-0.014383,-0.015452,-0.012731,0.84864,0.75114,-8.5108,13.612,22.123
3.208,0.028199,-0.012027,0.0060362,0.84961,0.75027,-8.5073,13.612,22.119
3.209,-0.013132,0.019362,0.01833,0.85057,0.74941,-8.5039,13.611,22.115
3.21,0.014009,0.013186,0.013798,0.85152,0.74855,-8.5005,13.611,22.111
3.211,0.0076882,0.0010006,-0.046357,0.85248,0.74768,-8.4971,13.61,22.107
3.212,0.01464,-0.018077,0.018906,0.85343,0.74682,-8.4937,13.609,22.103
3.213,-0.018851,0.025966,-0.0044549,0.85438,0.74595,-8.4902,13.608,22.098
3.214,0.040956,-0.021541,0.0066103,0.85532,0.74508,-8.4867,13.607,22.093
3.215,-0.031394,0.010061,8.5417e-05,0.85626,0.74421,-8.4832,13.605,22.088
3.216,0.031208,-0.018159,-0.019387,0.8572,0.74334,-8.4796,13.604,22.083
3.217,0.011649,0.023602,-0.0040907,0.85814,0.74247,-8.476,13.602,22.078
3.218,0.0055123,0.0061227,0.001605,0.85907,0.7416,-8.4724,13.6,22.073
3.219,0.010128,-0.013867,-0.0012803,0.86,0.74072,-8.4688,13.598,22.067
3.22,-0.045087,-0.010837,-0.01151,0.86092,0.73985,-8.4651,13.596,22.061
3.221,0.030859,-0.0019318,0.0033434,0.86185,0.73898,-8.4614,13.594,22.055
3.222,-0.008506,-0.0049884,0.017325,0.86277,0.7381,-8.4576,13.591,22.049
3.223,-0.020918,-0.010595,0.0024275,0.86368,0.73722,-8.4537,13.589,22.043
3.224,-0.031461,0.03012,0.0057257,0.8646,0.73635,-8.4499,13.586,22.036
3.225,-0.0027242,-0.02973,0.019983,0.86551,0.73547,-8.446,13.583,22.029
3.226,0.011172,-0.0060478,-0.012285,0.86642,0.73459,-8.4421,13.58,22.022
3.227,0.00057496,0.018036,0.048243,0.86732,0.73371,-8.4382,13.577,22.015
3.228,-0.024213,-0.022354,0.0058857,0.86822,0.73283,-8.4342,13.574,22.008
3.229,0.016743,0.046585,-0.050166,0.86912,0.73195,-8.4302,13.57,22
3.23,0.016437,-0.02891,0.021385,0.87002,0.73106,-8.4262,13.567,21.993
3.231,0.0043161,-0.0056321,-0.0013553,0.87091,0.73018,-8.4222,13.563,21.985
3.232,0.0029709,0.0061909,-0.025413,0.8718,0.72929,-8.4181,13.559,21.977
3.233,0.039076,-0.0059381,0.024927,0.87268,0.72841,-8.414,13.555,21.969
3.234,-0.0026951,-0.02266,-0.015811,0.87357,0.72752,-8.4099,13.551,21.961
3.235,-0.011493,-0.036261,-0.022932,0.87445,0.72663,-8.4058,13.546,21.952
3.236,0.035284,0.02544,0.0054172,0.87532,0.72575,-8.4017,13.542,21.943
3.237,0.018816,-0.049683,0.021499,0.8762,0.72486,-8.3975,13.537,21.935
3.238,-0.013469,-0.034427,-0.020986,0.87707,0.72397,-8.3933,13.532,21.926
3.239,-0.0066899,0.018777,0.0066704,0.87794,0.72308,-8.3891,13.527,21.916
3.24,0.0082441,-0.0038856,-0.0092785,0.8788,0.72218,-8.3849,13.522,21.907
3.241,0.0037094,-0.0065727,0.019536,0.87966,0.72129,-8.3807,13.517,21.898
3.242,0.01782,0.037537,-0.0060637,0.88052,0.7204,-8.3765,13.512,21.888
3.243,-0.012919,-0.016128,0.01437,0.88137,0.7195,-8.3723,13.506,21.878
3.244,-0.003856,0.042307,-0.016247,0.88222,0.71861,-8.3681,13.5,21.869
3.245,0.0073871,-0.0081216,0.027652,0.88307,0.71771,-8.3639,13.495,21.858
3.246,0.016009,-0.011708,-0.0077,0.88392,0.71682,-8.3596,13.489,21.848
3.247,-0.033059,0.045425,0.01966,0.88476,0.71592,-8.3554,13.483,21.838
3.248,-0.0089264,-0.031463,0.00058824,0.8856,0.71502,-8.3512,13.476,21.828
3.249,-0.0037971,-0.0010279,0.035721,0.88644,0.71412,-8.347,13.47,21.817
3.25,-0.027728,0.002022,0.011081,0.88727,0.71322,-8.3428,13.463,21.806
3.251,-0.045194,0.0074937,0.018341,0.8881,0.71232,-8.3387,13.457,21.796
3.252,-0.019218,0.0077024,0.010251,0.88892,0.71142,-8.3345,13.45,21.785
3.253,0.0036065,-0.017603,0.024081,0.88975,0.71051,-8.3304,13.443,21.774
3.254,-0.014387,0.044988,-0.0095241,0.89057,0.70961,-8.3264,13.436,21.763
3.255,-0.064019,-0.0077981,-0.0098334,0.89138,0.70871,-8.3224,13.429,21.752
3.256,-0.02595,-0.0084692,0.0073874,0.8922,0.7078,-8.3184,13.422,21.741
3.257,0.046881,0.025815,-0.014461,0.89301,0.7069,-8.3144,13.415,21.729
3.258,-0.0022624,-0.0068147,-0.05507,0.89381,0.70599,-8.3104,13.407,21.718
3.259,-0.035822,0.015634,-0.017573,0.89462,0.70508,-8.3065,13.4,21.706
3.26,0.0048536,-0.017849,-0.01972,0.89542,0.70417,-8.3026,13.392,21.695
3.261,0.027334,0.0099093,-0.014737,0.89622,0.70326,-8.2987,13.385,21.683
3.262,-0.012543,0.027581,0.0018115,0.89701,0.70235,-8.2949,13.377,21.672
3.263,0.025198,0.0042654,-0.017433,0.8978,0.70144,-8.291,13.369,21.66
3.264,-0.010735,-0.014888,0.0050828,0.89859,0.70053,-8.2872,13.361,21.648
3.265,-0.0069482,-0.0055691,-0.0071687,0.89938,0.69962,-8.2833,13.353,21.636
3.266,0.026413,0.013868,-0.010016,0.90016,0.69871,-8.2794,13.344,21.624
3.267,0.011395,-0.024801,-0.0003375,0.90094,0.69779,-8.2755,13.336,21.612
3.268,-0.0071424,0.0059015,0.023301,0.90171,0.69688,-8.2716,13.328,21.599
3.269,0.030426,0.00074202,-0.029589,0.90248,0.69596,-8.2676,13.319,21.587
3.27,0.0029034,0.012167,0.0050541,0.90325,0.69505,-8.2636,13.311,21.575
3.271,0.0028729,-0.021528,0.016695,0.90402,0.69413,-8.2595,13.302,21.562
3.272,0.011791,0.0021554,-0.0014512,0.90478,0.69321,-8.2554,13.294,21.549
3.273,-0.012251,-0.0063033,0.0019784,0.90554,0.69229,-8.2513,13.285,21.536
3.274,0.011679,-0.0021306,-0.020634,0.90629,0.69137,-8.2472,13.276,21.523
3.275,0.0078664,0.043119,0.013205,0.90705,0.69045,-8.243,13.267,21.51
3.276,-0.014049,-0.029196,0.0030615,0.9078,0.68953,-8.2388,13.258,21.497
3.277,-0.0032234,-0.03539,-0.019521,0.90854,0.68861,-8.2346,13.249,21.484
3.278,0.018493,0.030444,-0.0036097,0.90928,0.68769,-8.2304,13.24,21.47
3.279,0.0030662,0.021654,-0.0033283,0.91002,0.68677,-8.2261,13.231,21.457
3.28,-0.010978,-0.016089,0.015759,0.91076,0.68584,-8.2218,13.221,21.443
3.281,0.019345,-0.0053375,0.005502,0.91149,0.68492,-8.2175,13.212,21.429
3.282,-0.0043746,-0.00020878,0.018507,0.91222,0.68399,-8.2131,13.202,21.415
3.283,0.0067817,0.0089375,0.014008,0.91295,0.68307,-8.2086,13.193,21.401
3.284,-0.00069614,0.028234,-0.00045412,0.91367,0.68214,-8.2041,13.183,21.387
3.285,-0.0018432,-0.024634,0.056018,0.91439,0.68121,-8.1996,13.173,21.373
3.286,-0.0090743,0.025133,0.01102,0.91511,0.68028,-8.1951,13.163,21.358
3.287,-0.0016654,-0.021295,0.01321,0.91582,0.67935,-8.1905,13.153,21.344
3.288,0.013613,0.031633,0.0035984,0.91653,0.67843,-8.1858,13.143,21.329
3.289,0.0008708,-0.016926,-0.010261,0.91724,0.6775,-8.1811,13.133,21.315
3.29,-0.029723,0.011509,0.022575,0.91794,0.67656,-8.1763,13.123,21.3
3.291,-0.00040195,0.014026,-0.021894,0.91864,0.67563,-8.1715,13.113,21.285
3.292,0.023721,-0.039483,0.0040752,0.91934,0.6747,-8.1665,13.103,21.27
3.293,-0.0188,0.0055056,-0.029068,0.92003,0.67377,-8.1615,13.093,21.255
3.294,-0.029965,0.012165,-0.0088861,0.92073,0.67283,-8.1563,13.083,21.239
3.295,0.011274,-0.00018756,0.027083,0.92141,0.6719,-8.1511,13.073,21.224
3.296,0.011292,-0.023455,-0.0084905,0.9221,0.67096,-8.1457,13.063,21.208
3.297,0.012263,0.018386,-0.015941,0.92278,0.67003,-8.1402,13.052,21.193
3.298,-0.016842,-0.029785,-0.0049201,0.92345,0.66909,-8.1346,13.042,21.177
3.299,-0.01682,0.0015185,0.0095254,0.92413,0.66815,-8.129,13.032,21.161
3.3,0.035184,0.0051276,-0.0021513,0.9248,0.66722,-8.1232,13.022,21.145
3.301,0.010488,0.0071364,-0.024062,0.92547,0.66628,-8.1174,13.011,21.129
3.302,-0.0096258,-0.015605,0.0040197,0.92613,0.66534,-8.1114,13.001,21.113
3.303,0.0084968,0.015507,-0.0073246,0.92679,0.6644,-8.1054,12.991,21.096
3.304,0.015926,0.049125,-0.013402,0.92745,0.66346,-8.0992,12.98,21.08
3.305,-0.0089913,-0.0010587,0.0087352,0.9281,0.66252,-8.093,12.97,21.063
3.306,-0.038913,0.010267,-0.023157,0.92875,0.66158,-8.0866,12.96,21.046
3.307,0.027697,-0.00094013,-0.0018526,0.9294,0.66063,-8.0802,12.95,21.03
3.308,-0.018318,0.0528,-0.024325,0.93005,0.65969,-8.0737,12.939,21.013
3.309,-0.017437,0.0073204,0.01437,0.93069,0.65875,-8.0672,12.929,20.996
3.31,0.032733,-0.027533,-0.0089061,0.93132,0.6578,-8.0606,12.919,20.979
3.311,-0.020369,-0.033416,0.013163,0.93196,0.65686,-8.0539,12.908,20.962
3.312,0.012343,0.047042,-0.039382,0.93259,0.65591,-8.0471,12.898,20.945
3.313,-0.0034251,-0.022615,0.037944,0.93322,0.65497,-8.0402,12.888,20.928
3.314,-0.0031384,-0.010045,0.0010949,0.93384,0.65402,-8.0333,12.877,20.911
3.315,0.026475,-0.0078635,0.027526,0.93446,0.65307,-8.0263,12.867,20.893
3.316,-0.010617,-0.0088028,-0.026558,0.93508,0.65212,-8.0192,12.857,20.876
3.317,0.0036007,-0.027935,0.0078923,0.93569,0.65117,-8.012,12.847,20.859
3.318,0.0017461,0.021077,0.044244,0.93631,0.65022,-8.0047,12.837,20.841
3.319,-0.0019037,-0.040667,0.020542,0.93691,0.64927,-7.9974,12.826,20.824
3.32,-0.022352,0.0033508,-0.040995,0.93752,0.64832,-7.9901,12.816,20.806
3.321,0.036759,-0.024276,0.0090444,0.93812,0.64737,-7.9827,12.806,20.789
3.322,-0.028581,0.0094696,0.010387,0.93872,0.64642,-7.9753,12.796,20.771
3.323,0.031641,-0.04716,-0.0015863,0.93931,0.64547,-7.9678,12.786,20.754
3.324,-0.023512,-0.0261,-0.04847,0.9399,0.64452,-7.9603,12.776,20.736
3.325,0.0083804,0.0078192,-0.027053,0.94049,0.64356,-7.9528,12.766,20.718
3.326,-0.02259,-0.021283,-0.0043926,0.94107,0.64261,-7.9453,12.755,20.701
3.327,0.042297,-0.0064321,-0.0092001,0.94165,0.64165,-7.9378,12.745,20.683
3.328,-0.0097205,0.026526,-0.029927,0.94223,0.6407,-7.9302,12.735,20.666
3.329,-0.0062415,-0.030051,-0.013075,0.94281,0.63974,-7.9226,12.726,20.648
3.33,0.017344,0.039666,0.0033626,0.94338,0.63879,-7.915,12.716,20.631
3.331,0.023255,-0.00049522,0.0059779,0.94394,0.63783,-7.9074,12.706,20.613
3.332,0.011182,-0.00026259,-0.007172,0.94451,0.63687,-7.8997,12.696,20.596
3.333,-0.0097812,0.047915,-0.018462,0.94507,0.63591,-7.8919,12.687,20.578
3.334,-0.012993,-0.028966,0.019766,0.94562,0.63495,-7.8841,12.677,20.561
3.335,0.02047,0.044865,0.022853,0.94618,0.63399,-7.8764,12.667,20.544
3.336,-0.0079839,0.010817,-0.017957,0.94673,0.63304,-7.8685,12.658,20.527
3.337,-0.033853,-0.033039,0.023051,0.94728,0.63207,-7.8607,12.649,20.509
3.338,-0.021735,0.021346,-0.008643,0.94782,0.63111,-7.8528,12.639,20.492
3.339,0.0042325,0.0090944,0.048951,0.94836,0.63015,-7.8448,12.63,20.475
3.34,0.018287,-0.012452,-0.0074901,0.9489,0.62919,-7.8368,12.621,20.458
3.341,-0.044372,0.031864,0.0063604,0.94943,0.62823,-7.8288,12.612,20.441
3.342,-0.0034374,-0.020417,-0.0010287,0.94996,0.62726,-7.8206,12.603,20.424
3.343,0.022312,-0.010762,0.022453,0.95049,0.6263,-7.8124,12.594,20.406
3.344,0.013554,0.01232,-0.011669,0.95101,0.62534,-7.804,12.585,20.389
3.345,-0.010406,0.016774,-0.034207,0.95153,0.62437,-7.7956,12.576,20.372
3.346,0.019685,-0.038854,0.034283,0.95205,0.62341,-7.7871,12.568,20.355
3.347,0.0073138,0.014614,-0.052069,0.95256,0.62244,-7.7784,12.559,20.337
3.348,-0.033865,0.0054857,0.014232,0.95307,0.62148,-7.7696,12.55,20.32
3.349,0.045424,0.025619,0.003399,0.95358,0.62051,-7.7608,12.542,20.302
3.35,-0.028425,-0.048174,-0.075957,0.95408,0.61954,-7.7517,12.533,20.285
3.351,0.025525,0.0017853,0.0057854,0.95458,0.61857,-7.7426,12.525,20.267
3.352,-0.015971,0.024658,-0.0099089,0.95507,0.61761,-7.7333,12.516,20.249
3.353,0.018518,0.0011413,-0.0031249,0.95557,0.61664,-7.7239,12.508,20.232
3.354,-0.0054583,-0.0045565,-0.00022567,0.95606,0.61567,-7.7143,12.5,20.214
3.355,0.038616,-0.021743,0.0037829,0.95654,0.6147,-7.7046,12.491,20.196
3.356,0.025748,0.045325,0.0097151,0.95702,0.61373,-7.6947,12.483,20.178
3.357,-0.016173,-0.025366,0.004649,0.9575,0.61276,-7.6848,12.475,20.16
3.358,-0.0014941,-0.029255,0.043991,0.95798,0.61179,-7.6748,12.467,20.141
3.359,0.048147,-0.016585,0.0035796,0.95845,0.61081,-7.6646,12.458,20.123
